Player,Shirt Number,Nation,Position,Age,Minutes,Goals,Assists_x,Penalty Kicks Made,Penalty Kicks Attempted,Shots Total,Shots on Target,Yellow Cards_x,Red Cards_x,Touches_x,Tackles_x,Interceptions_x,Blocks_x,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals_x,Shot-Creating Actions,Goal-Creating Actions,Passes Completed_x,Passes Attempted_x,Pass Completion %_x,Progressive Passes_x,Carries_x,Progressive Carries_x,Take-Ons Attempted_x,Successful Take-Ons_x,team tag,match tag,player tag,id_team_A,score_team_A,id_team_B,score_team_B,Passes Completed_y,Passes Attempted_y,Pass Completion %_y,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Assists_y,xAG: Exp. Assisted Goals_y,xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes_y,Passes Attempted,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses_x,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Completed,Passes Offside,Passes Blocked_x,Tackles_y,Tackles Won_x,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks_y,Shots Blocked,Passes Blocked_y,Interceptions_y,Tkl+Int,Clearances,Errors,Touches_y,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted_y,Successful Take-Ons_y,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries_y,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries_y,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Rec,Yellow Cards_y,Red Cards_y,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses_y,Interceptions,Tackles Won_y,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Simple_Position,Point_won
Kai Havertz,29,de GER,"LM,RM",24-167,12,1,0,0,0,1,1,0,0,9,1,0,0,0.3,0.3,0.0,0,0,5,7,71.4,0,6,1,1,1,18bb7c10,626c6561,fed7cb61,cd051869,0,18bb7c10,1,5,7,71.4,63,42,4,5,80.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,9,0,1,6,2,2,9,1,1,100.0,0,0.0,6,35,15,1,0,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Midfielders,1.0
Bukayo Saka,7,eng ENG,RW,22-081,89,0,1,0,0,0,0,0,0,54,1,1,2,0.0,0.0,0.9,6,1,33,46,71.7,3,34,4,1,0,18bb7c10,626c6561,bc7dc64d,cd051869,0,18bb7c10,1,33,46,71.7,491,140,19,23,82.6,11,14,78.6,2,6,33.3,1,0.9,0.6,5,1,3,1,3,46,42,4,0,1,0,6,0,4,4,0,0,33,0,0,1,1,1,0,0,1,2,50.0,1,2,0,2,1,2,0,0,54,1,2,12,40,2,54,1,0,0.0,1,100.0,34,216,98,4,5,0,1,2,33,14,0,0,0,0,0,0,6,1,1,0,0,0,6,1,3,25.0,Forward,1.0
Ben White,4,eng ENG,"RB,RW",26-048,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,18bb7c10,626c6561,35e413f1,cd051869,0,18bb7c10,1,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,,0,,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Defenders,1.0
Leandro Trossard,19,be BEL,"LM,LW",28-356,90,0,0,0,0,2,0,0,0,43,1,0,1,0.3,0.3,0.0,4,0,20,36,55.6,4,28,2,1,0,18bb7c10,626c6561,38ceb24a,cd051869,0,18bb7c10,1,20,36,55.6,305,64,13,17,76.5,5,13,38.5,2,4,50.0,0,0.0,0.0,1,1,1,0,4,36,30,6,1,0,1,7,1,4,4,0,0,20,0,1,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0,43,0,4,15,24,3,43,1,0,0.0,1,100.0,28,106,46,2,0,1,1,1,30,5,0,0,0,0,2,1,7,0,0,0,0,0,4,1,1,50.0,Midfielders,1.0
Declan Rice,41,eng ENG,CM,24-315,90,0,0,0,0,1,0,0,0,81,0,1,2,0.0,0.0,0.0,2,0,65,73,89.0,5,52,1,0,0,18bb7c10,626c6561,1c7012b8,cd051869,0,18bb7c10,1,65,73,89.0,1119,201,27,30,90.0,29,31,93.5,6,9,66.7,0,0.0,0.0,1,5,0,0,5,73,72,1,1,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,,0,2,1,1,1,1,2,0,81,7,21,30,30,0,81,0,0,,0,,52,300,131,1,3,0,0,0,66,0,0,0,0,0,2,0,0,1,0,0,0,0,4,1,1,50.0,Midfielders,1.0
Martin Odegaard,8,no NOR,RM,24-343,89,0,0,0,0,1,0,0,0,66,0,0,1,0.1,0.1,0.1,4,1,52,59,88.1,11,51,3,3,1,18bb7c10,626c6561,79300479,cd051869,0,18bb7c10,1,52,59,88.1,846,236,28,29,96.6,13,16,81.3,7,9,77.8,0,0.1,0.1,1,7,1,0,11,59,58,1,1,0,1,2,0,0,0,0,0,52,0,1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,66,0,3,22,41,5,66,3,1,33.3,2,66.7,51,248,100,3,3,1,0,0,54,2,0,0,0,1,0,1,2,0,0,0,0,0,6,0,0,,Midfielders,1.0
Jorginho,20,it ITA,"CM,RM",31-340,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,18bb7c10,626c6561,45db685d,cd051869,0,18bb7c10,1,2,2,100.0,25,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,3,1,2,1,0,0,3,0,0,,0,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Midfielders,1.0
Oleksandr Zinchenko,35,ua UKR,LB,26-345,90,0,0,0,0,1,0,0,0,99,1,1,2,0.0,0.0,0.3,5,0,81,90,90.0,16,59,0,0,0,18bb7c10,626c6561,51cf8561,cd051869,0,18bb7c10,1,81,90,90.0,1242,425,39,41,95.1,35,36,97.2,4,7,57.1,0,0.3,0.3,2,9,4,1,16,90,78,11,1,0,0,4,10,0,0,0,0,81,1,1,1,0,1,0,0,1,2,50.0,1,2,1,1,1,2,2,0,99,2,23,34,43,2,99,0,0,,0,,59,139,52,0,0,0,2,0,61,4,0,0,0,0,0,0,4,1,0,0,0,0,5,2,2,50.0,Defenders,1.0
Gabriel Magalhaes,6,br BRA,CB,25-341,90,0,0,0,0,1,0,0,0,56,0,0,2,0.1,0.1,0.0,1,0,37,49,75.5,3,26,0,1,1,18bb7c10,626c6561,67ac5bb8,cd051869,0,18bb7c10,1,37,49,75.5,621,203,17,19,89.5,16,21,76.2,2,5,40.0,0,0.0,0.0,0,3,0,0,3,49,45,4,2,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,,0,2,1,1,0,0,3,0,56,10,26,21,10,1,56,1,1,100.0,0,0.0,26,89,38,0,1,0,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,2,75.0,Defenders,1.0
William Saliba,2,fr FRA,CB,22-246,90,0,0,0,0,1,0,0,0,57,2,0,0,0.0,0.0,0.0,1,0,40,49,81.6,0,29,0,0,0,18bb7c10,626c6561,972aeb2a,cd051869,0,18bb7c10,1,40,49,81.6,661,287,13,15,86.7,21,25,84.0,2,3,66.7,0,0.0,0.0,0,6,0,0,0,49,46,3,2,0,0,0,1,0,0,0,0,40,0,1,2,2,0,2,0,1,1,100.0,0,0,0,0,0,2,1,0,57,2,20,32,5,0,57,0,0,,0,,29,94,44,0,1,0,1,1,32,0,0,0,0,1,0,0,0,0,2,0,0,0,5,5,5,50.0,Defenders,1.0
Takehiro Tomiyasu,18,jp JPN,RB,25-020,90,0,0,0,0,1,0,0,0,73,1,2,1,0.1,0.1,0.0,2,0,48,61,78.7,5,41,1,1,0,18bb7c10,626c6561,b3af9be1,cd051869,0,18bb7c10,1,48,61,78.7,654,229,31,36,86.1,12,15,80.0,3,4,75.0,0,0.0,0.0,0,3,0,0,5,61,51,9,0,0,0,1,9,0,0,0,0,48,1,2,1,1,1,0,0,1,1,100.0,0,1,0,1,2,3,4,0,73,4,18,23,32,1,73,1,0,0.0,1,100.0,41,186,94,1,3,0,1,1,40,2,0,0,0,1,2,0,1,2,1,0,0,0,4,3,1,75.0,Defenders,1.0
Son Heung-min,7,kr KOR,FW,31-141,90,0,0,0,0,2,1,0,0,31,0,0,0,0.1,0.1,1.0,3,0,22,25,88.0,4,18,4,1,0,361ca564,83db7754,92e7e919,361ca564,1,8602292d,2,22,25,88.0,267,79,17,20,85.0,4,4,100.0,1,1,100.0,0,1.0,0.5,3,2,2,0,4,25,22,3,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,31,0,1,9,21,9,31,1,0,0.0,1,100.0,18,93,59,4,1,4,1,0,23,6,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0.0,Forward,0.0
Bryan Gil,11,es ESP,LW,22-288,70,0,0,0,0,1,1,0,0,61,0,0,1,0.1,0.1,0.0,3,0,45,54,83.3,5,42,1,4,3,361ca564,83db7754,7b5ab7f2,361ca564,1,8602292d,2,45,54,83.3,682,112,20,25,80.0,22,24,91.7,1,2,50.0,0,0.0,0.0,1,2,1,0,5,54,52,2,0,0,0,3,2,0,0,0,0,45,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,61,0,5,25,32,6,61,4,3,75.0,1,25.0,42,182,50,1,0,0,3,0,52,16,0,0,0,1,0,0,3,0,0,0,0,0,3,0,1,0.0,Forward,0.0
Oliver Skipp,4,eng ENG,"AM,CM",23-071,20,0,0,0,0,0,0,0,0,13,0,0,1,0.0,0.0,0.1,1,0,9,9,100.0,0,4,0,0,0,361ca564,83db7754,6250083a,361ca564,1,8602292d,2,9,9,100.0,145,28,5,5,100.0,3,3,100.0,1,1,100.0,0,0.1,0.0,1,1,0,0,0,9,9,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,13,0,5,4,4,1,13,0,0,,0,,4,8,0,0,1,0,0,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0,Midfielders,0.0
Brennan Johnson,22,wls WAL,"RW,LW,LM",22-187,90,0,0,0,0,3,1,0,0,37,0,0,1,0.6,0.6,0.0,4,0,22,29,75.9,4,17,3,5,1,361ca564,83db7754,0cd31129,361ca564,1,8602292d,2,22,29,75.9,325,67,13,17,76.5,8,11,72.7,1,1,100.0,0,0.0,0.1,1,0,1,0,4,29,28,1,0,0,0,2,1,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,37,0,0,9,28,8,37,5,1,20.0,4,80.0,17,100,70,3,2,1,0,0,24,8,0,0,0,0,1,2,2,0,0,0,0,0,5,0,0,,Forward,0.0
Dejan Kulusevski,21,se SWE,"AM,RW,RM",23-215,90,0,0,0,0,3,1,0,0,42,3,1,1,0.7,0.7,0.2,9,0,21,26,80.8,5,25,3,11,6,361ca564,83db7754,df3cda47,361ca564,1,8602292d,2,21,26,80.8,306,127,13,14,92.9,8,8,100.0,0,3,0.0,0,0.2,0.3,3,1,4,1,5,26,25,1,0,1,1,2,0,1,1,0,0,21,0,0,3,2,1,2,0,1,3,33.3,2,1,0,1,1,4,0,0,42,0,3,10,31,9,42,11,6,54.5,4,36.4,25,200,105,3,2,3,0,2,30,10,0,0,0,3,1,1,2,1,2,0,0,0,2,0,0,,Midfielders,0.0
Giovani Lo Celso,18,ar ARG,DM,27-231,85,1,0,0,0,2,1,0,0,85,4,1,0,0.1,0.1,0.2,5,1,71,77,92.2,8,45,1,3,1,361ca564,83db7754,d7553721,361ca564,1,8602292d,2,71,77,92.2,1101,294,37,40,92.5,27,29,93.1,5,5,100.0,0,0.2,0.1,3,8,1,0,8,77,72,5,4,0,0,0,1,0,0,0,0,71,0,1,4,1,1,2,1,1,3,33.3,2,0,0,0,1,5,0,0,85,2,9,58,21,3,85,3,1,33.3,1,33.3,45,228,86,1,4,0,0,0,68,4,0,0,0,3,2,0,0,1,1,0,0,0,10,0,0,,Midfielders,0.0
Alejo Veliz,36,ar ARG,FW,20-068,5,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,361ca564,83db7754,3f7bafbe,361ca564,1,8602292d,2,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,,0,,1,4,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Forward,0.0
Rodrigo Bentancur,30,uy URU,DM,26-154,31,0,0,0,0,0,0,0,0,31,1,1,0,0.0,0.0,0.0,0,0,24,29,82.8,5,17,0,1,1,361ca564,83db7754,3b8674e6,361ca564,1,8602292d,2,24,29,82.8,413,126,11,12,91.7,13,14,92.9,0,1,0.0,0,0.0,0.3,0,5,1,0,5,29,28,0,0,1,0,0,0,0,0,0,0,24,1,1,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,31,0,3,24,4,0,31,1,1,100.0,0,0.0,17,85,39,0,0,0,0,0,27,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,,Midfielders,0.0
Pierre Hojbjerg,5,dk DEN,"DM,CM",28-113,59,0,0,0,0,1,1,0,0,78,4,0,1,0.0,0.0,0.0,1,0,60,69,87.0,5,42,0,1,0,361ca564,83db7754,8b04d6c1,361ca564,1,8602292d,2,60,69,87.0,1019,347,31,34,91.2,21,21,100.0,6,9,66.7,0,0.0,0.0,0,5,0,0,5,69,65,2,1,0,1,1,1,0,0,0,0,60,2,1,4,3,1,3,0,2,2,100.0,0,1,0,1,0,4,0,0,78,2,13,48,17,1,78,1,0,0.0,1,100.0,42,117,44,0,2,1,1,1,67,0,0,0,0,1,0,0,1,0,3,0,0,0,4,0,1,0.0,Midfielders,0.0
Destiny Udogie,38,it ITA,LB,20-363,90,0,0,0,0,1,0,0,0,61,4,2,0,0.3,0.3,0.0,1,0,44,52,84.6,5,24,1,0,0,361ca564,83db7754,7cd520e8,361ca564,1,8602292d,2,44,52,84.6,557,219,25,29,86.2,14,18,77.8,0,0,,0,0.0,0.0,0,4,1,0,5,52,50,2,0,0,0,1,2,0,0,0,0,44,0,0,4,2,4,0,0,1,2,50.0,1,0,0,0,2,6,1,0,61,3,16,30,18,3,61,0,0,,0,,24,123,72,1,1,2,2,0,41,7,0,0,0,1,2,0,1,2,2,0,0,0,8,1,0,100.0,Defenders,0.0
Ben Davies,33,wls WAL,CB,30-216,90,0,0,0,0,1,0,0,0,114,3,2,1,0.2,0.2,0.0,0,0,97,104,93.3,9,70,1,0,0,361ca564,83db7754,44781702,361ca564,1,8602292d,2,97,104,93.3,1880,748,36,37,97.3,51,52,98.1,7,12,58.3,0,0.0,0.0,0,10,0,0,9,104,103,1,1,0,0,2,0,0,0,0,0,97,0,0,3,2,0,2,1,2,3,66.7,1,1,1,0,2,5,3,0,114,6,38,72,4,1,114,0,0,,0,,70,255,155,1,0,0,0,1,92,0,0,0,0,0,0,0,2,2,2,0,0,0,8,4,4,50.0,Defenders,0.0
Emerson,12,br BRA,CB,24-316,90,0,0,0,0,1,0,0,0,104,0,1,0,0.0,0.0,0.0,0,0,94,97,96.9,2,61,1,1,0,361ca564,83db7754,df8b52a5,361ca564,1,8602292d,2,94,97,96.9,1613,521,43,45,95.6,45,45,100.0,5,5,100.0,0,0.0,0.0,0,3,0,0,2,97,94,3,3,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0,104,8,42,58,4,1,104,1,0,0.0,0,0.0,61,218,114,1,1,0,1,0,89,0,0,0,0,1,1,0,0,1,0,0,0,0,5,1,1,50.0,Defenders,0.0
Pedro Porro,23,es ESP,RB,24-074,90,0,1,0,0,3,1,0,0,91,1,1,1,0.2,0.2,0.7,7,1,62,80,77.5,6,38,0,1,0,361ca564,83db7754,27d0a506,361ca564,1,8602292d,2,62,80,77.5,966,319,39,42,92.9,17,23,73.9,5,11,45.5,1,0.7,0.4,4,4,2,0,6,80,58,20,5,1,0,10,7,8,3,1,1,62,2,0,1,1,0,1,0,0,2,0.0,2,1,0,1,1,2,2,0,91,1,17,41,33,4,91,1,0,0.0,1,100.0,38,109,55,0,0,0,2,0,53,4,0,0,0,1,1,0,10,1,1,0,0,0,4,2,0,100.0,Defenders,0.0
Ollie Watkins,11,eng ENG,FW,27-331,89,1,0,0,0,3,1,1,0,21,0,1,0,0.7,0.7,0.0,2,1,11,13,84.6,1,14,1,0,0,8602292d,83db7754,aed3a70f,361ca564,1,8602292d,2,11,13,84.6,133,14,7,8,87.5,3,3,100.0,0,0,,0,0.0,0.1,1,0,1,0,1,13,13,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,21,1,1,6,14,5,21,0,0,,0,,14,51,19,1,1,0,2,4,21,5,1,0,0,1,1,1,0,1,0,0,0,0,2,4,2,66.7,Forward,1.0
Jader Duran,24,co COL,FW,19-348,1,0,0,0,0,1,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,5,2,0,0,8602292d,83db7754,414184f7,361ca564,1,8602292d,2,1,3,33.3,10,3,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,6,1,1,2,4,0,6,0,0,,0,,5,34,22,2,1,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,100.0,Forward,1.0
Moussa Diaby,19,fr FRA,FW,24-142,45,0,0,0,0,1,0,0,0,18,0,1,0,0.1,0.1,0.1,1,0,10,10,100.0,0,10,1,3,1,8602292d,83db7754,aeed5c06,361ca564,1,8602292d,2,10,10,100.0,167,12,6,6,100.0,2,2,100.0,2,2,100.0,0,0.1,0.0,1,0,1,1,0,10,8,2,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,18,0,3,8,8,2,18,3,1,33.3,2,66.7,10,58,38,1,1,0,0,1,11,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0.0,Forward,1.0
Youri Tielemans,8,be BEL,FW,26-203,45,0,1,0,0,0,0,0,0,38,2,1,0,0.0,0.0,0.2,2,1,27,31,87.1,5,20,0,2,0,8602292d,83db7754,56f7a928,361ca564,1,8602292d,2,27,31,87.1,377,115,20,21,95.2,6,9,66.7,1,1,100.0,1,0.2,0.1,2,3,1,0,5,31,29,2,1,1,0,0,1,0,0,0,0,27,0,0,2,0,2,0,0,2,2,100.0,0,0,0,0,1,3,0,0,38,0,7,18,13,0,38,2,0,0.0,2,100.0,20,81,40,0,1,0,0,2,27,2,0,0,0,1,1,0,0,1,0,0,0,0,4,0,0,,Forward,1.0
John McGinn,7,sct SCO,LM,29-039,89,0,0,0,0,1,0,1,0,38,2,2,1,0.1,0.1,0.6,6,0,25,28,89.3,7,27,3,3,2,8602292d,83db7754,90f91999,361ca564,1,8602292d,2,25,28,89.3,490,189,8,8,100.0,10,11,90.9,5,6,83.3,0,0.6,0.6,3,5,1,0,7,28,28,0,0,1,1,1,0,0,0,0,0,25,0,1,2,0,1,1,0,1,2,50.0,1,1,0,1,2,4,0,0,38,2,8,20,10,2,38,3,2,66.7,1,33.3,27,155,139,3,3,1,4,1,24,3,1,0,0,0,0,0,1,2,0,0,0,0,6,0,1,0.0,Midfielders,1.0
Jacob Ramsey,41,eng ENG,LM,22-182,1,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,8602292d,83db7754,1544f145,361ca564,1,8602292d,2,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,3,0,1,1,1,0,3,0,0,,0,,1,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Midfielders,1.0
Douglas Luiz,6,br BRA,CM,25-201,90,0,1,0,0,0,0,0,0,60,3,2,0,0.0,0.0,0.2,6,1,50,56,89.3,5,34,3,1,1,8602292d,83db7754,6f7d826d,361ca564,1,8602292d,2,50,56,89.3,946,271,19,21,90.5,21,22,95.5,9,11,81.8,1,0.2,0.1,2,4,1,0,5,56,49,6,4,0,0,4,0,2,2,0,0,50,1,0,3,2,1,0,2,2,5,40.0,3,0,0,0,2,5,0,0,60,3,20,26,14,0,60,1,1,100.0,0,0.0,34,196,86,3,0,0,0,1,42,0,0,0,0,3,2,0,4,2,2,0,0,0,7,1,0,100.0,Midfielders,1.0
Boubacar Kamara,44,fr FRA,CM,24-003,90,0,0,0,0,1,1,1,0,53,2,1,1,0.0,0.0,0.0,4,0,43,46,93.5,4,31,0,2,1,8602292d,83db7754,cc77354e,361ca564,1,8602292d,2,43,46,93.5,590,227,31,32,96.9,10,12,83.3,2,2,100.0,0,0.0,0.0,0,4,1,0,4,46,45,1,1,0,0,0,0,0,0,0,0,43,0,0,2,2,1,1,0,0,1,0.0,1,1,0,1,1,3,0,0,53,5,14,29,10,0,53,2,1,50.0,0,0.0,31,103,56,0,0,0,0,1,37,0,1,0,0,3,1,0,0,1,2,0,0,0,6,0,1,0.0,Midfielders,1.0
Matty Cash,2,pl POL,RM,26-111,45,0,0,0,0,1,0,1,0,19,1,1,0,0.1,0.1,0.0,1,1,9,14,64.3,1,11,0,0,0,8602292d,83db7754,2389cdc2,361ca564,1,8602292d,2,9,14,64.3,126,47,5,5,100.0,4,6,66.7,0,1,0.0,0,0.0,0.0,0,1,0,0,1,14,14,0,0,0,0,1,0,0,0,0,0,9,0,1,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,1,0,19,1,8,8,3,1,19,0,0,,0,,11,36,5,0,0,0,1,0,14,2,1,0,0,3,1,0,1,1,1,0,0,0,2,1,0,100.0,Midfielders,1.0
Leon Bailey,31,jm JAM,RM,26-109,45,0,0,0,0,3,1,0,0,23,0,0,0,0.2,0.2,0.0,3,0,14,16,87.5,0,16,2,4,3,8602292d,83db7754,3a233281,361ca564,1,8602292d,2,14,16,87.5,200,20,10,12,83.3,2,2,100.0,1,1,100.0,0,0.0,0.0,1,0,0,0,0,16,16,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,23,2,4,3,16,2,23,4,3,75.0,1,25.0,16,93,59,2,2,1,3,2,19,6,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0.0,Midfielders,1.0
Lucas Digne,12,fr FRA,LB,30-129,90,0,0,0,0,1,1,0,0,52,3,1,1,0.1,0.1,0.4,3,0,30,43,69.8,2,30,2,2,1,8602292d,83db7754,1b84dbe1,361ca564,1,8602292d,2,30,43,69.8,550,234,13,16,81.3,11,16,68.8,5,5,100.0,0,0.4,0.2,2,1,1,0,2,43,35,7,2,0,0,8,4,1,1,0,0,30,1,4,3,2,3,0,0,3,5,60.0,2,1,0,1,1,4,2,0,52,5,25,11,17,0,52,2,1,50.0,1,50.0,30,101,48,2,0,0,1,1,31,7,0,0,0,0,0,0,8,1,2,0,0,0,4,0,1,0.0,Defenders,1.0
Pau Torres,14,es ESP,CB,26-314,90,1,0,0,0,2,1,0,0,53,1,1,1,0.4,0.4,0.0,1,0,37,44,84.1,1,37,1,3,2,8602292d,83db7754,532e1e4f,361ca564,1,8602292d,2,37,44,84.1,636,220,12,13,92.3,23,24,95.8,1,6,16.7,0,0.0,0.0,0,2,0,0,1,44,42,2,2,0,1,0,0,0,0,0,0,37,0,0,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,2,0,53,13,36,16,2,2,53,3,2,66.7,0,0.0,37,222,158,1,0,0,1,0,39,0,0,0,0,1,2,0,0,1,1,0,0,0,5,1,0,100.0,Defenders,1.0
Diego Carlos,3,br BRA,CB,30-256,90,0,0,0,0,1,0,0,0,43,1,1,1,0.1,0.1,0.0,0,0,30,33,90.9,1,19,0,0,0,8602292d,83db7754,b4a014b1,361ca564,1,8602292d,2,30,33,90.9,550,302,10,10,100.0,20,21,95.2,0,2,0.0,0,0.0,0.0,0,1,0,0,1,33,32,1,1,0,0,0,0,0,0,0,0,30,0,0,1,0,1,0,0,1,2,50.0,1,1,1,0,1,2,4,0,43,14,29,13,1,1,43,0,0,,0,,19,68,46,0,0,0,0,0,28,0,0,0,0,1,0,0,0,1,0,0,0,0,5,1,1,50.0,Defenders,1.0
Ezri Konsa,4,eng ENG,RB,26-034,90,0,0,0,0,0,0,0,0,51,2,0,0,0.0,0.0,0.0,0,0,34,39,87.2,3,27,0,0,0,8602292d,83db7754,0313a347,361ca564,1,8602292d,2,34,39,87.2,524,208,20,21,95.2,12,14,85.7,1,2,50.0,0,0.0,0.0,0,4,0,0,3,39,36,3,0,0,0,0,3,0,0,0,0,34,0,1,2,1,1,1,0,2,3,66.7,1,0,0,0,0,2,2,0,51,9,30,18,3,0,51,0,0,,0,,27,79,41,0,0,0,1,1,34,0,0,0,0,0,2,0,0,0,1,0,0,0,5,0,0,,Defenders,1.0
Dominic Calvert-Lewin,9,eng ENG,FW,26-255,81,0,0,0,0,5,3,0,0,30,0,0,0,0.6,0.6,0.0,2,0,6,14,42.9,2,13,2,1,0,d3fd31cc,f82a83dd,59e6e5bf,d3fd31cc,0,19538871,3,6,14,42.9,93,14,4,6,66.7,1,2,50.0,1,2,50.0,0,0.0,0.0,0,0,1,0,2,14,14,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,30,2,2,12,16,5,30,1,0,0.0,1,100.0,13,98,54,2,2,1,5,1,22,4,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,37.5,Forward,0.0
