Player,Shirt Number,Nation,Position,Age,Minutes,Goals,Assists_x,Penalty Kicks Made,Penalty Kicks Attempted,Shots Total,Shots on Target,Yellow Cards_x,Red Cards_x,Touches_x,Tackles_x,Interceptions_x,Blocks_x,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals_x,Shot-Creating Actions,Goal-Creating Actions,Passes Completed_x,Passes Attempted_x,Pass Completion %_x,Progressive Passes_x,Carries_x,Progressive Carries_x,Take-Ons Attempted_x,Successful Take-Ons_x,team tag,match tag,player tag,id_team_A,score_team_A,id_team_B,score_team_B,Passes Completed_y,Passes Attempted_y,Pass Completion %_y,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Assists_y,xAG: Exp. Assisted Goals_y,xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes_y,Passes Attempted,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses_x,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Completed,Passes Offside,Passes Blocked_x,Tackles_y,Tackles Won_x,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks_y,Shots Blocked,Passes Blocked_y,Interceptions_y,Tkl+Int,Clearances,Errors,Touches_y,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted_y,Successful Take-Ons_y,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries_y,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries_y,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Rec,Yellow Cards_y,Red Cards_y,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses_y,Interceptions,Tackles Won_y,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Simple_Position,Point_won
Mykhailo Mudryk,15,ua UKR,WB,22-089,13,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,1,0,3,5,60.0,2,5,0,1,1,cff3d9bb,1028e683,049a888d,cff3d9bb,0,822bd0ba,0,3,5,60.0,70,46,0,0,,3,5,60.0,0,0,,0,0.0,0.0,1,1,1,0,2,5,3,2,0,0,0,2,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,9,0,0,4,5,0,9,1,1,100.0,0,0.0,5,19,4,0,0,0,2,1,5,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,Defenders,0.5
Reece James,24,eng ENG,WB,23-117,90,0,0,0,0,1,0,0,0,74,2,0,2,0.0,0.0,0.1,1,0,39,58,67.2,2,48,4,9,5,cff3d9bb,1028e683,1265a93a,cff3d9bb,0,822bd0ba,0,39,58,67.2,515,192,26,30,86.7,11,17,64.7,1,6,16.7,0,0.1,0.0,1,1,1,0,2,58,49,8,1,0,1,7,7,0,0,0,0,39,1,3,2,0,0,2,0,0,0,,0,2,0,2,0,2,0,0,74,4,24,31,20,1,74,9,5,55.6,2,22.2,48,315,191,4,2,0,2,1,44,7,0,0,0,0,2,0,7,0,0,0,0,0,10,3,1,75.0,Defenders,0.5
Marc Cucurella,32,es ESP,CB,24-256,90,0,0,0,0,0,0,0,0,61,6,1,0,0.0,0.0,0.0,1,0,48,54,88.9,4,38,1,0,0,cff3d9bb,1028e683,1daec722,cff3d9bb,0,822bd0ba,0,48,54,88.9,788,301,24,26,92.3,17,20,85.0,4,5,80.0,0,0.0,0.0,0,5,1,0,4,54,45,9,2,0,0,0,7,0,0,0,0,48,0,0,6,4,4,2,0,2,7,28.6,5,0,0,0,1,7,1,0,61,3,33,24,5,0,61,0,0,,0,,38,120,83,1,0,0,0,0,34,0,0,0,0,0,1,0,0,1,4,0,0,0,5,0,0,,Defenders,0.5
Kalidou Koulibaly,26,sn SEN,CB,31-288,90,0,0,0,0,0,0,0,0,94,1,2,4,0.0,0.0,0.0,1,0,65,82,79.3,2,63,0,0,0,cff3d9bb,1028e683,da974c7b,cff3d9bb,0,822bd0ba,0,65,82,79.3,1101,457,30,33,90.9,32,36,88.9,3,9,33.3,0,0.0,0.0,0,3,1,0,2,82,78,2,2,0,0,0,0,0,0,0,0,65,2,1,1,1,1,0,0,0,0,,0,4,2,2,2,3,5,0,94,18,60,34,0,0,94,0,0,,0,,63,224,115,0,0,0,0,0,58,0,0,0,0,0,2,0,0,2,1,0,0,0,12,2,1,66.7,Defenders,0.5
Wesley Fofana,33,fr FRA,CB,22-108,90,0,0,0,0,0,0,0,0,75,7,5,2,0.0,0.0,0.0,0,0,45,51,88.2,0,41,1,0,0,cff3d9bb,1028e683,132a82f1,cff3d9bb,0,822bd0ba,0,45,51,88.2,667,146,23,25,92.0,20,23,87.0,0,0,,0,0.0,0.0,0,1,0,0,0,51,44,7,6,0,0,0,1,0,0,0,0,45,0,0,7,5,4,0,3,3,4,75.0,1,2,2,0,5,12,3,0,75,10,37,32,6,1,75,0,0,,0,,41,122,36,1,0,0,2,2,36,1,0,0,0,1,1,0,0,5,5,0,0,0,7,2,1,66.7,Defenders,0.5
Roberto Firmino,9,br BRA,FW,31-184,64,0,0,0,0,1,0,0,0,43,0,0,3,0.0,0.0,0.0,0,0,27,31,87.1,4,24,0,1,1,822bd0ba,1028e683,4c370d81,cff3d9bb,0,822bd0ba,0,27,31,87.1,361,144,17,19,89.5,9,9,100.0,0,0,,0,0.0,0.1,0,2,1,0,4,31,31,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,0,43,0,7,23,14,3,43,1,1,100.0,0,0.0,24,83,47,0,0,0,5,0,33,9,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,50.0,Forward,0.5
Mohamed Salah,11,eg EGY,RW,30-293,26,0,0,0,0,0,0,0,0,12,0,1,0,0.0,0.0,0.0,0,0,7,10,70.0,1,9,1,1,1,822bd0ba,1028e683,e342ad68,cff3d9bb,0,822bd0ba,0,7,10,70.0,86,26,5,7,71.4,2,2,100.0,0,0,,0,0.0,0.0,0,1,1,0,1,10,10,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,12,0,0,5,7,1,12,1,1,100.0,0,0.0,9,51,12,1,0,1,0,0,11,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Forward,0.5
Darwin Nunez,27,uy URU,LW,23-284,78,0,0,0,0,2,2,0,0,40,2,0,0,0.0,0.0,0.0,1,0,20,28,71.4,1,25,3,5,2,822bd0ba,1028e683,4d77b365,cff3d9bb,0,822bd0ba,0,20,28,71.4,331,74,12,16,75.0,6,6,100.0,2,2,100.0,0,0.0,0.1,1,1,0,0,1,28,28,0,0,0,1,0,0,0,0,0,0,20,0,2,2,0,0,0,2,0,1,0.0,1,0,0,0,0,2,0,0,40,0,3,10,27,6,40,5,2,40.0,2,40.0,25,267,89,3,5,2,2,3,32,12,0,0,0,0,1,0,0,0,0,0,0,0,5,1,3,25.0,Forward,0.5
James Milner,7,eng ENG,LM,37-090,12,0,0,0,0,0,0,0,0,14,2,0,1,0.0,0.0,0.0,0,0,6,10,60.0,1,5,0,0,0,822bd0ba,1028e683,2f90f6b8,cff3d9bb,0,822bd0ba,0,6,10,60.0,92,58,4,5,80.0,2,2,100.0,0,2,0.0,0,0.0,0.0,0,1,0,0,1,10,9,1,0,0,0,0,1,0,0,0,0,6,0,0,2,1,2,0,0,0,0,,0,1,0,1,0,2,1,0,14,1,5,8,1,0,14,0,0,,0,,5,10,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0.0,Midfielders,0.5
Diogo Jota,20,pt POR,"RW,FW",26-121,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,23,29,79.3,2,25,2,8,4,822bd0ba,1028e683,178ae8f8,cff3d9bb,0,822bd0ba,0,23,29,79.3,310,63,12,15,80.0,10,11,90.9,0,1,0.0,0,0.0,0.0,0,4,0,0,2,29,29,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0,35,0,4,16,15,2,35,8,4,50.0,4,50.0,25,158,68,2,5,1,1,3,30,6,0,0,0,2,0,0,0,0,0,0,0,0,4,1,3,25.0,Forward,0.5
Curtis Jones,17,eng ENG,LM,22-064,78,0,0,0,0,0,0,1,0,65,2,0,0,0.0,0.0,0.0,0,0,50,55,90.9,5,41,2,1,0,822bd0ba,1028e683,4fb9c88f,cff3d9bb,0,822bd0ba,0,50,55,90.9,756,174,27,29,93.1,20,20,100.0,2,2,100.0,0,0.0,0.2,0,3,2,0,5,55,54,1,1,1,0,1,0,0,0,0,0,50,0,1,2,1,0,1,1,0,3,0.0,3,0,0,0,0,2,1,0,65,1,16,29,20,1,65,1,0,0.0,1,100.0,41,203,72,2,1,0,3,3,45,2,1,0,0,0,1,0,1,0,1,0,0,0,4,0,0,,Midfielders,0.5
Cody Gakpo,18,nl NED,LW,23-332,12,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,6,0,1,1,822bd0ba,1028e683,1971591f,cff3d9bb,0,822bd0ba,0,3,3,100.0,25,13,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,10,0,1,7,2,0,10,1,1,100.0,0,0.0,6,13,0,0,0,0,2,3,6,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,100.0,Forward,0.5
Fabinho,3,br BRA,CM,29-163,90,0,0,0,0,2,0,1,0,54,2,1,2,0.1,0.1,0.0,1,0,39,46,84.8,7,27,0,0,0,822bd0ba,1028e683,7f3b388c,cff3d9bb,0,822bd0ba,0,39,46,84.8,673,207,20,20,100.0,15,17,88.2,4,7,57.1,0,0.0,0.0,1,3,0,0,7,46,41,4,4,0,0,0,0,0,0,0,0,39,1,1,2,1,0,2,0,1,2,50.0,1,2,1,1,1,3,0,0,54,2,8,37,9,2,54,0,0,,0,,27,78,46,0,0,0,1,1,35,0,1,0,0,4,0,0,0,1,1,0,0,0,5,0,0,,Midfielders,0.5
Jordan Henderson,14,eng ENG,RM,32-291,90,0,0,0,0,1,0,0,0,64,0,0,2,0.1,0.1,0.0,1,0,44,58,75.9,8,34,0,1,1,822bd0ba,1028e683,935e6b8f,cff3d9bb,0,822bd0ba,0,44,58,75.9,727,234,26,27,96.3,13,19,68.4,5,9,55.6,0,0.0,0.0,0,7,2,0,8,58,55,2,0,0,0,4,1,0,0,0,0,44,1,2,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,64,0,7,38,20,1,64,1,1,100.0,0,0.0,34,111,40,0,0,0,1,0,47,4,0,0,0,1,0,1,4,0,0,0,0,0,7,0,0,,Midfielders,0.5
Kostas Tsimikas,21,gr GRE,LB,26-327,65,0,0,0,0,0,0,1,0,58,2,0,1,0.0,0.0,0.1,3,0,39,54,72.2,1,24,0,0,0,822bd0ba,1028e683,f315ca93,cff3d9bb,0,822bd0ba,0,39,54,72.2,904,285,12,16,75.0,18,22,81.8,9,14,64.3,0,0.1,0.0,2,2,0,0,1,54,41,13,1,0,0,6,8,4,2,2,0,39,0,1,2,2,0,0,2,1,2,50.0,1,1,0,1,0,2,1,0,58,3,16,26,17,0,58,0,0,,0,,24,78,11,0,0,0,1,1,31,2,1,0,0,3,0,0,6,0,2,0,0,0,5,1,0,100.0,Defenders,0.5
Andrew Robertson,26,sct SCO,LB,29-024,25,0,0,0,0,0,0,0,0,25,0,0,1,0.0,0.0,0.0,0,0,12,18,66.7,0,11,0,0,0,822bd0ba,1028e683,2e4f5f03,cff3d9bb,0,822bd0ba,0,12,18,66.7,195,32,7,9,77.8,4,5,80.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0,18,14,4,0,0,0,1,3,1,1,0,0,12,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,3,0,25,5,12,7,6,0,25,0,0,,0,,11,22,13,0,1,0,0,0,11,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,100.0,Defenders,0.5
Ibrahima Konate,5,fr FRA,CB,23-314,90,0,0,0,0,0,0,0,0,78,1,1,4,0.0,0.0,0.0,2,0,59,66,89.4,1,50,0,2,1,822bd0ba,1028e683,5ed9b537,cff3d9bb,0,822bd0ba,0,59,66,89.4,1146,333,19,20,95.0,34,37,91.9,6,9,66.7,0,0.0,0.0,0,0,0,0,1,66,65,1,1,0,0,0,0,0,0,0,0,59,0,0,1,0,0,1,0,1,2,50.0,1,4,1,3,1,2,3,0,78,8,43,36,1,0,78,2,1,50.0,1,50.0,50,203,101,0,1,0,1,0,54,0,0,0,0,2,0,0,0,1,0,0,0,0,12,0,0,,Defenders,0.5
Joel Matip,32,cm CMR,CB,31-239,90,0,0,0,0,0,0,1,0,70,1,2,1,0.0,0.0,0.0,0,0,57,65,87.7,3,44,2,0,0,822bd0ba,1028e683,b217ef29,cff3d9bb,0,822bd0ba,0,57,65,87.7,1025,337,26,30,86.7,28,30,93.3,3,4,75.0,0,0.0,0.0,0,4,0,0,3,65,64,1,0,0,1,0,1,0,0,0,0,57,0,0,1,1,1,0,0,1,4,25.0,3,1,1,0,2,3,2,0,70,8,38,30,2,0,70,0,0,,0,,44,320,255,2,1,0,0,0,50,0,1,0,0,3,0,0,0,2,1,0,0,0,7,2,0,100.0,Defenders,0.5
Joe Gomez,2,eng ENG,RB,25-316,90,0,0,0,0,1,1,0,0,69,1,1,0,0.0,0.0,0.0,1,0,46,58,79.3,8,29,2,0,0,822bd0ba,1028e683,7a11550b,cff3d9bb,0,822bd0ba,0,46,58,79.3,839,374,19,21,90.5,22,24,91.7,4,9,44.4,0,0.0,0.0,0,7,1,0,8,58,46,11,0,0,0,1,11,0,0,0,0,46,1,1,1,1,1,0,0,0,0,,0,0,0,0,1,2,5,0,69,7,23,31,15,0,69,0,0,,0,,29,106,43,2,0,0,2,2,44,2,0,0,0,0,0,1,1,1,1,0,0,0,6,2,0,100.0,Defenders,0.5
Michail Antonio,9,jm JAM,FW,33-008,62,0,0,0,0,1,0,0,0,20,0,1,0,0.1,0.1,0.0,0,0,3,12,25.0,0,16,2,4,2,7c21e445,4a87012d,ac05f970,7c21e445,1,b2b47a98,5,3,12,25.0,22,5,3,5,60.0,0,3,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,20,0,0,9,11,2,20,4,2,50.0,1,25.0,16,136,83,2,2,1,2,2,19,2,0,0,0,0,3,0,1,1,0,0,0,0,1,3,5,37.5,Forward,0.0
Danny Ings,18,eng ENG,FW,30-256,28,0,0,0,0,1,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,8,1,0,0,7c21e445,4a87012d,07802f7f,7c21e445,1,b2b47a98,5,5,6,83.3,44,7,5,5,100.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,6,3,0,8,0,0,,0,,8,31,12,1,1,0,1,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0.0,Forward,0.0
Said Benrahma,22,dz ALG,LW,27-238,62,0,0,0,0,0,0,0,0,29,0,0,1,0.0,0.0,0.1,1,0,19,26,73.1,1,18,2,3,2,7c21e445,4a87012d,5a04fd92,7c21e445,1,b2b47a98,5,19,26,73.1,213,72,12,15,80.0,3,4,75.0,1,2,50.0,0,0.1,0.0,1,1,1,1,1,26,25,1,0,0,0,4,0,1,1,0,0,19,0,1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,29,0,5,11,14,1,29,3,2,66.7,1,33.3,18,203,75,2,1,1,1,2,21,1,0,0,0,0,1,0,4,0,0,0,0,0,6,0,0,,Forward,0.0
Maxwel Cornet,14,ci CIV,LW,26-190,28,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,10,12,83.3,2,11,1,1,1,7c21e445,4a87012d,beb391dd,7c21e445,1,b2b47a98,5,10,12,83.3,170,44,7,7,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,2,1,1,2,12,12,0,0,0,0,1,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,0,0,10,3,0,13,1,1,100.0,0,0.0,11,30,16,1,1,0,0,0,11,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Forward,0.0
Jarrod Bowen,20,eng ENG,RW,26-106,90,0,1,0,0,2,0,0,0,36,1,1,1,0.1,0.1,0.6,1,1,12,23,52.2,1,24,3,8,2,7c21e445,4a87012d,79c84d1c,7c21e445,1,b2b47a98,5,12,23,52.2,165,47,9,12,75.0,2,3,66.7,1,7,14.3,1,0.6,0.2,1,0,0,0,1,23,18,5,1,0,0,8,0,4,4,0,0,12,0,2,1,0,0,0,1,0,2,0.0,2,1,0,1,1,2,0,0,36,0,3,8,25,1,36,8,2,25.0,4,50.0,24,165,69,3,1,0,1,2,23,9,0,0,0,0,2,0,8,1,0,0,0,0,4,0,3,0.0,Forward,0.0
Lucas Paqueta,11,br BRA,AM,25-221,90,0,0,0,0,1,1,0,0,60,5,0,3,0.1,0.1,0.0,2,0,31,41,75.6,5,27,1,6,3,7c21e445,4a87012d,9b6f7fd5,7c21e445,1,b2b47a98,5,31,41,75.6,532,168,15,21,71.4,13,16,81.3,2,3,66.7,0,0.0,0.0,1,5,0,0,5,41,34,7,1,2,0,0,0,0,0,0,0,31,0,0,5,3,1,4,0,2,4,50.0,2,3,0,3,0,5,3,0,60,2,4,43,13,1,60,6,3,50.0,2,33.3,27,146,71,1,3,0,2,4,27,3,0,0,0,1,2,0,0,0,3,0,0,0,5,0,2,0.0,Midfielders,0.0
Declan Rice,41,eng ENG,DM,24-081,90,0,0,0,0,1,0,0,0,77,1,1,2,0.1,0.1,0.1,2,0,56,64,87.5,7,54,4,5,5,7c21e445,4a87012d,1c7012b8,7c21e445,1,b2b47a98,5,56,64,87.5,1056,264,30,30,100.0,15,19,78.9,10,13,76.9,0,0.1,0.1,1,5,0,0,7,64,63,1,1,0,3,1,0,0,0,0,0,56,0,1,1,0,1,0,0,0,0,,0,2,0,2,1,2,4,0,77,9,18,48,16,1,77,5,5,100.0,0,0.0,54,419,198,4,4,1,1,3,49,3,0,0,0,0,0,0,1,1,0,0,0,0,14,2,1,66.7,Midfielders,0.0
Tomas Soucek,28,cz CZE,DM,28-037,62,0,0,0,0,0,0,0,0,12,0,1,0,0.0,0.0,0.0,1,0,8,9,88.9,2,3,0,0,0,7c21e445,4a87012d,6613c819,7c21e445,1,b2b47a98,5,8,9,88.9,115,71,7,7,100.0,0,0,,1,1,100.0,0,0.0,0.0,0,2,0,0,2,9,9,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,12,1,3,8,1,0,12,0,0,,0,,3,9,3,0,0,0,1,0,4,1,0,0,0,2,1,0,0,1,0,0,0,0,5,1,1,50.0,Midfielders,0.0
Flynn Downes,12,eng ENG,DM,24-075,28,0,0,0,0,0,0,1,0,14,0,0,0,0.0,0.0,0.0,0,0,9,13,69.2,2,6,1,0,0,7c21e445,4a87012d,69fdb896,7c21e445,1,b2b47a98,5,9,13,69.2,124,28,6,8,75.0,3,4,75.0,0,0,,0,0.0,0.0,0,1,0,0,2,13,13,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,0,2,8,4,1,14,0,0,,0,,6,29,21,1,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0,Midfielders,0.0
Emerson Palmieri,33,it ITA,LB,28-245,90,0,0,0,0,0,0,1,0,53,2,0,1,0.0,0.0,0.0,1,0,36,44,81.8,1,28,1,3,1,7c21e445,4a87012d,e0bc6fdc,7c21e445,1,b2b47a98,5,36,44,81.8,509,217,22,25,88.0,12,13,92.3,2,5,40.0,0,0.0,0.0,0,1,0,0,1,44,36,8,2,0,0,2,4,2,0,1,0,36,0,0,2,1,0,1,1,1,2,50.0,1,1,1,0,0,2,2,0,53,6,18,20,15,0,53,3,1,33.3,1,33.3,28,123,72,1,2,0,0,0,29,0,1,0,0,3,2,0,2,0,1,0,0,0,6,1,2,33.3,Defenders,0.0
Nayef Aguerd,27,ma MAR,CB,27-006,90,0,0,0,0,0,0,0,0,49,0,3,0,0.0,0.0,0.0,1,0,28,43,65.1,2,32,0,0,0,7c21e445,4a87012d,288e1e13,7c21e445,1,b2b47a98,5,28,43,65.1,549,301,9,10,90.0,16,22,72.7,3,9,33.3,0,0.0,0.0,1,3,0,0,2,43,40,3,3,0,1,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,,0,0,0,0,3,3,1,1,49,6,26,21,2,2,49,0,0,,0,,32,90,32,0,0,0,1,1,29,0,0,0,0,0,0,0,0,3,0,0,0,0,6,2,2,50.0,Defenders,0.0
Kurt Zouma,4,fr FRA,CB,28-160,90,1,0,0,0,1,1,0,0,28,0,0,1,0.6,0.6,0.0,1,0,16,21,76.2,0,15,0,0,0,7c21e445,4a87012d,ce4246f5,7c21e445,1,b2b47a98,5,16,21,76.2,296,112,8,9,88.9,6,8,75.0,2,3,66.7,0,0.0,0.0,0,1,0,0,0,21,20,1,1,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,28,3,13,12,3,3,28,0,0,,0,,15,47,19,0,0,0,0,1,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.0,Defenders,0.0
Thilo Kehrer,24,de GER,RB,26-196,62,0,0,0,0,0,0,0,0,33,1,0,2,0.0,0.0,0.0,0,0,16,24,66.7,1,11,1,0,0,7c21e445,4a87012d,51dbeea9,7c21e445,1,b2b47a98,5,16,24,66.7,246,88,9,10,90.0,6,11,54.5,1,3,33.3,0,0.0,0.0,0,3,0,0,1,24,16,8,0,0,0,1,8,0,0,0,0,16,0,0,1,0,1,0,0,0,1,0.0,1,2,1,1,0,1,4,0,33,4,10,14,9,0,33,0,0,,0,,11,53,39,1,1,0,1,0,10,2,0,0,0,1,1,0,1,0,0,0,0,0,4,2,0,100.0,Defenders,0.0
Vladimir Coufal,5,cz CZE,RB,30-226,28,0,0,0,0,0,0,0,0,24,2,0,1,0.0,0.0,0.0,0,0,12,21,57.1,0,13,1,1,1,7c21e445,4a87012d,fdf3cb77,7c21e445,1,b2b47a98,5,12,21,57.1,195,46,5,7,71.4,5,7,71.4,1,4,25.0,0,0.0,0.0,0,2,0,0,0,21,19,2,0,0,0,2,2,0,0,0,0,12,0,1,2,1,2,0,0,1,1,100.0,0,1,0,1,0,2,0,0,24,1,9,10,6,0,24,1,1,100.0,0,0.0,13,90,44,1,0,0,0,0,9,0,0,0,0,0,0,0,2,0,1,0,0,0,5,0,0,,Defenders,0.0
Callum Wilson,9,eng ENG,FW,31-037,63,2,0,0,0,3,2,0,0,16,0,0,0,1.1,1.1,0.0,0,0,7,10,70.0,0,10,0,1,0,b2b47a98,4a87012d,c596fcb0,7c21e445,1,b2b47a98,5,7,10,70.0,77,8,6,7,85.7,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16,0,1,9,6,2,16,1,0,0.0,0,0.0,10,26,7,0,0,0,1,2,12,3,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,100.0,Forward,1.0
Alexander Isak,14,se SWE,FW,23-196,27,1,0,0,0,1,1,0,0,17,0,1,0,0.1,0.1,0.0,1,0,9,11,81.8,1,9,0,1,0,b2b47a98,4a87012d,8e92be30,7c21e445,1,b2b47a98,5,9,11,81.8,113,18,5,7,71.4,2,2,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,1,0,17,1,1,7,9,2,17,1,0,0.0,1,100.0,9,18,9,0,0,0,1,0,12,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0.0,Forward,1.0
Allan Saint-Maximin,10,fr FRA,LW,26-024,63,0,1,0,0,2,1,0,0,35,1,0,0,0.1,0.1,0.4,3,2,17,26,65.4,5,26,5,4,3,b2b47a98,4a87012d,2b16cb1a,7c21e445,1,b2b47a98,5,17,26,65.4,252,69,10,11,90.9,6,10,60.0,1,3,33.3,1,0.4,0.3,2,0,4,0,5,26,26,0,0,0,0,4,0,0,0,0,0,17,0,1,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0,35,0,9,7,19,8,35,4,3,75.0,1,25.0,26,209,126,5,1,4,2,1,24,7,0,0,0,0,0,0,4,0,0,0,0,0,6,0,1,0.0,Forward,1.0
Anthony Gordon,8,eng ENG,RW,22-040,27,0,0,0,0,1,0,0,0,18,2,0,0,0.0,0.0,0.2,2,1,14,14,100.0,0,13,1,0,0,b2b47a98,4a87012d,2bd83368,7c21e445,1,b2b47a98,5,14,14,100.0,194,26,10,10,100.0,3,3,100.0,1,1,100.0,0,0.2,0.1,1,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,14,0,0,2,2,2,0,0,1,2,50.0,1,0,0,0,0,2,0,0,18,0,2,12,4,3,18,0,0,,0,,13,45,17,1,1,1,1,0,14,3,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,,Forward,1.0
Jacob Murphy,23,eng ENG,RW,28-040,63,0,1,0,0,2,1,0,0,35,1,1,2,0.4,0.4,1.0,6,2,20,25,80.0,4,19,0,3,1,b2b47a98,4a87012d,de112b84,7c21e445,1,b2b47a98,5,20,25,80.0,304,75,16,19,84.2,2,4,50.0,2,2,100.0,1,1.0,0.6,1,3,1,0,4,25,25,0,0,0,0,2,0,0,0,0,0,20,0,0,1,1,0,0,1,0,1,0.0,1,2,0,2,1,2,0,0,35,1,7,13,16,4,35,3,1,33.3,2,66.7,19,112,72,0,1,0,1,1,24,7,0,0,0,1,1,0,2,1,1,0,0,0,7,0,0,,Forward,1.0
Joe Willock,28,eng ENG,LW,23-228,27,0,0,0,0,1,0,0,0,20,0,0,1,0.2,0.2,0.0,2,0,15,19,78.9,5,13,2,1,1,b2b47a98,4a87012d,a3b03921,7c21e445,1,b2b47a98,5,15,19,78.9,225,57,9,12,75.0,4,5,80.0,1,1,100.0,0,0.0,0.1,1,3,1,0,5,19,19,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,20,0,4,8,8,2,20,1,1,100.0,0,0.0,13,105,76,2,1,0,0,1,18,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,,Forward,1.0
